1.1226606323971037859621	-7.7261917375574542532490	0.2822072592421371317606	-5.4559677945970461721004	0.3924609746069392390844	-7.6503539461408580635293	1.6882805360870916100424	-7.7618190132628486210820	0.9859504183264414800547	-7.3868821816377856492863	3.5093363513766999695065	-13.2019660729624188633125	0.3433327123978337502841	-12.6250062468991757214098	16231.329245	16257.962616	0.180000	1.000000
1.1302814208453255684361	-7.7515875062242214355024	0.2811117903113559690631	-5.4122088172810389750111	0.4091392536331228124702	-7.9525339208801648638314	1.6967286673588377610145	-7.7857749371479743061286	0.9865680936211880247555	-7.3842490240292777414766	3.5232924164220809082337	-13.2077296558820762584219	0.3532139080443156275990	-12.6571370862307688298642	16230.583446	16257.216817	0.180000	1.000000
1.1368936892525427495571	-7.7511003311459010234330	0.2811852535774923000922	-5.4121907859198099544074	0.4090935663821059220524	-7.9525197066400590273361	1.6969741891667331490368	-7.7856981921138110891434	0.9864309725004535289727	-7.3842707373249885094424	3.5256637330240025995920	-13.1970639466829613439813	0.3531673542022401024454	-12.6569838004737817982459	16230.515206	16257.148578	0.180000	1.000000
1.1304063276375164726062	-7.7339298999947612145434	0.2794240999742225728397	-5.4383176735974902982207	0.4006695130644911673201	-7.9810246049488169362007	1.6561434051175738524364	-7.6432242769604208376677	0.9855202075888684909444	-7.3427441877231851563579	3.4318200320745648745913	-13.1737001099092179146055	0.3520056812610404262109	-12.6027935754121731548594	16231.039255	16257.672627	0.180000	1.000000
1.1310104911441369868186	-7.7345329687666257711953	0.2804438961989275669318	-5.4415543296888229107822	0.4030660521609910063034	-7.9825731166206033151411	1.6645171094807427181195	-7.6902931446285149874598	0.9855731269973441177612	-7.3667553192212622548141	3.3582368657763010943995	-13.1577583369284312198033	0.3518742570859194063182	-12.5903418249929242023200	16230.988932	16257.622303	0.180000	1.000000
1.1439429747543767845741	-7.7516150315885026245155	0.2925580448002412792263	-5.4387334913332843200351	0.3873187657848312093201	-7.9660403385635278894483	1.6772570021129369344237	-7.8381719376563712131656	0.9875476145386604676091	-6.9171943874264618656866	3.3035385862901782694223	-13.1510380775226156657709	0.3148481316748596436916	-12.6198698447448833803719	16231.100423	16257.733794	0.180000	1.000000
1.1267853718156604081457	-7.4065275455237129520469	0.3031901027935814396663	-5.4830832811946459415253	0.3905424432625401731656	-7.9947972999021592599433	1.6870148247425271748057	-7.8721066262546672831490	0.9879512849962244214197	-6.9121920901689675176272	3.3186949882975067538382	-13.1590263070763064945368	0.3307095755952828564084	-12.6441528636293014642433	16231.446182	16258.079554	0.180000	1.000000
1.1077056205739774785712	-7.3834249255739541339949	0.2861637786152160245479	-5.4860108911256846297988	0.3710245981363882727955	-8.0187806295627623853761	1.6697964527940212242640	-7.6744098150658883739084	0.9910094952999994877274	-7.5177475906679029904467	3.3913060905482765861052	-13.1668453507321903117600	0.3746214413496298800688	-12.6099671794483789710739	16231.515985	16258.149356	0.180000	1.000000
1.0764168422997442142730	-7.3174141090966511313809	0.2783369927681156874577	-5.5557473690651422160158	0.3387562426187279429612	-7.2835002581616059558201	1.5593963700170236919007	-7.1105735809801631219784	0.9892642649479260752443	-7.2635948074076202019000	4.1476860478082713257209	-13.3389203127147020211396	0.3573027933308008385893	-12.6634562240538368627085	16228.098761	16254.732132	0.180000	1.000000
1.0810798501291691842141	-7.3170811084442508587244	0.2660017715495347490062	-5.5569995429563290301189	0.3381594054056124010188	-7.2834522352690500568428	1.5841937650017925420798	-7.1051834204895287783188	0.9839725606313266537128	-7.2623261250166981639609	4.1461047539274593631831	-13.3420824328286169446756	0.3582697448512199844828	-12.6619784906379173605728	16228.158776	16254.792147	0.180000	1.000000
1.0816799083793302571621	-7.3170506388864513525050	0.2660563363547431836587	-5.5569598543341891527803	0.3380234479370979316926	-7.2834107307759641258826	1.5839478809277971471658	-7.1051556596240903473927	1.0135306594010473624223	-7.2621886491754494841189	4.1460596655682016020705	-13.3420637310726011293127	0.3580953142487566798202	-12.6618514135950785970408	16228.299709	16254.933081	0.180000	1.000000
1.0924994582411360344310	-7.3668712322178073748091	0.2756710746162903680201	-5.5817059331467646643432	0.3452240488351277503121	-7.3204241343609801617731	1.6452073563835167835379	-7.1768443286454894902704	1.0129071939468763385861	-7.1960134413184304591482	4.1743460692437999171034	-13.3935172676574527628190	0.2126420131930420454047	-12.6282196938456738877221	16227.821432	16254.454803	0.180000	1.000000
